MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,15,6.5,26.64,17.22,42.74,1/17/25,,23.68,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,15,5.5,27.34,18.34,42.08,1/17/25,,21.11,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,15,5.5,28.99,22.31,42.43,1/17/25,,23.46,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,15,5.5,26.91,18.99,46.4,1/17/25,,21.92,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,15.3,7,23.68,10.11,43.99,1/20/25,,31.05,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,15.3,6,21.11,9.87,41.4,1/20/25,,34.29,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,15.3,6,23.46,12.51,42.77,1/20/25,,32.34,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,15.3,6,21.92,10.6,46.86,1/20/25,,32.99,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,15.5,7.3,31.05,25.87,43.8,1/22/25,,,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,15.5,6.3,34.29,29.58,40.72,1/22/25,,,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,15.5,6.3,32.34,28.2,42.36,1/22/25,,,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,15.5,6.3,32.99,27.44,47.11,1/22/25,,,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,16,7.5,25.87,18.17,43.15,1/24/25,,22.9,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,16,6.5,29.58,21.64,41.23,1/24/25,,20.22,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,16,6.5,28.2,21.65,41.91,1/24/25,,22.44,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,16,6.5,27.44,19.73,46.86,1/24/25,,21.84,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,16.3,8,22.9,12,43.83,1/27/25,,33.6,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,16.3,7,20.22,7.92,41.79,1/27/25,,34.09,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,16.3,7,22.44,12.48,42.06,1/27/25,,34.69,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,16.3,7,21.84,10.01,47.28,1/27/25,,32.16,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,ACC_CAGE_10,230-F,10/4/24,F,LFD,16.5,8.3,266.5,,44.86,1/29/25,DAY_1_ACC_SABLE,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,16.5,7.3,34.09,26.73,41.91,1/29/25,,26.73,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,16.5,7.3,34.69,27.99,42.91,1/29/25,,27.99,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,16.5,7.3,32.16,25.42,46.86,1/29/25,,25.42,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,ACC_CAGE_10,230-F,10/4/24,F,LFD,17,8.5,266.5,260.84,43.13,1/31/25,DAY_3_ACC_SABLE,248.66,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,17,7.5,26.73,17.73,43.04,1/31/25,,22.74,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,17,7.5,27.99,20.85,42.43,1/31/25,,22.04,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,17,7.5,25.42,17.91,47.08,1/31/25,,21.3,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,ACC_CAGE_10,230-F,10/4/24,F,LFD,17.3,9,248.66,237.87,43.52,2/3/25,DAY_6_ACC_SABLE,245.23,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,17.3,8,22.74,12.11,42.83,2/3/25,,31.52,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,17.3,8,22.04,9.88,44.04,2/3/25,,31.23,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,17.3,8,21.3,7.47,48.38,2/3/25,,30.09,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,ACC_CAGE_10,230-F,10/4/24,F,LFD,17.5,9.3,245.23,236.83,43.44,2/5/25,DAY_8_ACC_SABLE,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,17.5,8.3,31.52,25.26,42.55,2/5/25,,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,17.5,8.3,31.23,24.62,43.89,2/5/25,,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,17.5,8.3,30.09,22.42,48.73,2/5/25,,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,ACC_CAGE_10,230-F,10/4/24,F,LFD,18,9.5,236.83,227.21,44.28,2/7/25,DAY_9_ACC_SABLE,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N5,370-F,10/4/24,F,LFD,18,8.5,25.26,18.25,43.82,2/7/25,,12.39,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,M4,370-F,10/4/24,F,LFD,18,8.5,24.62,17.11,45.12,2/7/25,,12.3,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,3A,N4,370-F,10/4/24,F,LFD,18,8.5,22.42,15.04,49,2/7/25,,13.19,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,,ACC_CAGE_6,230-F,10/4/24,F,LFD,18.1,8.6,225.52,,44.17,2/8/25,,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,,ACC_CAGE_7,230-F,10/4/24,F,LFD,18.1,8.6,246.76,,49.02,2/8/25,,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,CAGE_8,230-F,10/4/24,F,LFD,18.1,9.6,235.85,,44.28,2/8/25,DAY_1_SABLE,,YES,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,CAGE_8,230-F,10/4/24,F,LFD,18.3,10,235.85,223.44,44.44,2/10/25,DAY_3_SABLE,42.65,YES,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,ACC_CAGE_5,230-F,10/4/24,F,LFD,18.3,9,238.04,233.75,41.5,2/10/25,DAY_1_ACC_SABLE,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,,ACC_CAGE_6,230-F,10/4/24,F,LFD,18.3,9,225.52,221.78,42.89,2/10/25,DAY_1_ACC_SABLE,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,,ACC_CAGE_7,230-F,10/4/24,F,LFD,18.3,9,246.76,244.66,45,2/10/25,DAY_1_ACC_SABLE,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,,,3-220S,10/4/24,F,LFD,18.5,10.3,42.65,35.58,45.14,2/12/25,FASTING_OVERNIGHT,,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,CAGE_5,230-F,10/4/24,F,LFD,18.5,9.3,233.75,227.77,41.06,2/12/25,DAY_1_SABLE_INVALID,,YES,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,,CAGE_6,230-F,10/4/24,F,LFD,18.5,9.3,221.78,219.43,39.8,2/12/25,DAY_1_SABLE,,YES,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,,CAGE_7,230-F,10/4/24,F,LFD,18.5,9.3,244.66,239.1,44.52,2/12/25,DAY_1_SABLE,,YES,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,18.6,10.4,35.58,,42.23,2/13/25,GLUCOSE_MEASUREMENT,35.56,NO,D12450Ki,24080209i,JACKSON_LABORATORIES,2105,,169,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M5,370-F,10/4/24,F,LFD,19,10.5,35.56,26.65,45.38,2/14/25,,32.25,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,CAGE_5,230-F,10/4/24,F,LFD,19,9.5,227.77,219.82,41.07,2/14/25,DAY_3_SABLE_INVALID,39.15,YES,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,,CAGE_6,230-F,10/4/24,F,LFD,19,9.5,219.43,209.93,41.76,2/14/25,DAY_3_SABLE,29.96,YES,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,,CAGE_7,230-F,10/4/24,F,LFD,19,9.5,239.1,231.8,44.48,2/14/25,DAY_3_SABLE,51.99,YES,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,19.3,11,32.25,16.56,46.86,2/17/25,,31.32,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N4,370-F,10/4/24,F,LFD,19.3,10,39.15,29.25,41.01,2/17/25,,21.24,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,19.3,10,29.96,16.23,43.51,2/17/25,FASTING_OVERNIGHT,20.89,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,19.3,10,51.99,41.81,44.91,2/17/25,FASTING_OVERNIGHT,22.03,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,,,3-220S,10/4/24,F,LFD,19.4,10.1,,,41.25,2/18/25,GLUCOSE_MEASUREMENT,20.95,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,95.66666667,2303-40942A
B00002513729,NZO/HlLtJ,3729,,,3-220S,10/4/24,F,LFD,19.4,10.1,,,43.39,2/18/25,GLUCOSE_MEASUREMENT,22.08,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,114.5,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,19.5,11.3,31.32,21.11,48.72,2/19/25,,21.11,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N4,370-F,10/4/24,F,LFD,19.5,10.3,21.24,14.12,40.71,2/19/25,,14.12,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,19.5,10.3,20.89,13.4,43.7,2/19/25,,13.4,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,19.5,10.3,22.03,13.54,46.89,2/19/25,,13.54,NO,D12450Ki,24102316i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,20,11.5,21.11,13.38,48.15,2/21/25,,21.84,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,ACC_CAGE_2,230-F,10/4/24,F,LFD,20,10.5,14.12,6.33,42.56,2/21/25,DAY_1_ACC_SABLE,233.25,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,20,10.5,13.4,4.65,44.68,2/21/25,,21.76,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,20,10.5,13.54,3.83,47.2,2/21/25,,22.47,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,20.3,12,21.84,10.01,48.14,2/24/25,AD_LIB_GROUP,29,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,ACC_CAGE_2,230-F,10/4/24,F,LFD,20.3,11,233.25,223.35,41.16,2/24/25,DAY_4_ACC_SABLE,223.84,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,20.3,11,21.76,11.29,45.47,2/24/25,RESTRICTED_DAY_1,2.37,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,20.3,11,22.47,9.08,49.5,2/24/25,RESTRICTED_DAY_1,2.22,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,20.4,11.1,2.37,0,,2/25/25,RESTRICTED_GROUP,2.59,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,20.4,11.1,2.22,0,,2/25/25,RESTRICTED_GROUP,2.04,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,20.5,12.3,29,22.06,48.49,2/26/25,AD_LIB_GROUP,22.06,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,ACC_CAGE_2,230-F,10/4/24,F,LFD,20.5,11.3,223.84,219.14,40.18,2/26/25,DAY_6_ACC_SABLE,219.14,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,20.5,11.3,2.59,0,43.8,2/26/25,RESTRICTED_GROUP,2.37,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,20.5,11.3,2.04,0,46.78,2/26/25,RESTRICTED_GROUP,2.03,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,20.6,11.4,2.37,0,,2/27/25,RESTRICTED_GROUP,2.22,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,20.6,11.4,2.03,0,,2/27/25,RESTRICTED_GROUP,2.08,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,21,12.5,22.06,12.54,49.35,2/28/25,AD_LIB_GROUP,21.36,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,CAGE_3,230-F,10/4/24,F,LFD,21,11.5,219.14,212.14,39.8,2/28/25,DAY_1_SABLE,236.11,YES,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,21,11.5,2.37,0,43.43,2/28/25,RESTRICTED_GROUP,2.23,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,21,11.5,2.03,0,45.36,2/28/25,RESTRICTED_GROUP,2.14,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,21.1,12,2.23,0,,3/1/25,RESTRICTED_GROUP,2.39,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,21.1,12,2.14,0,,3/1/25,RESTRICTED_GROUP,2.05,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,21.2,12.1,2.39,0,,3/2/25,RESTRICTED_GROUP,2.3,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,21.2,12.1,2.05,0,,3/2/25,RESTRICTED_GROUP,1.95,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,21.3,13,21.36,6.75,50.4,3/3/25,AD_LIB_GROUP,30.3,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,CAGE_3,230-F,10/4/24,F,LFD,21.3,12.2,236.11,226.43,39.23,3/3/25,DAY_4_SABLE,21.63,YES,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,21.3,12.2,2.3,0,42.34,3/3/25,RESTRICTED_GROUP,2.29,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,21.3,12.2,1.95,0,43.83,3/3/25,RESTRICTED_GROUP,2.12,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,21.4,12.3,2.29,0,,3/4/25,RESTRICTED_GROUP,2.21,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,21.4,12.3,2.12,0,,3/4/25,RESTRICTED_GROUP,1.9,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,21.5,13.1,30.3,22.52,50.84,3/5/25,AD_LIB_GROUP,22.52,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,,3-220S,10/4/24,F,LFD,21.5,12.3,21.63,12.85,40.39,3/5/25,FASTING_OVERNIGHT,13.93,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,21.5,12.3,2.21,0,41.39,3/5/25,RESTRICTED_GROUP,2.28,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,21.5,12.3,1.9,0,43.01,3/5/25,RESTRICTED_GROUP,2,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,,,3-220S,10/4/24,F,LFD,22,12.5,,,38.48,3/6/25,FASTING_OVERNIGHT,13.8,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,84,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,22,12.5,2.28,0,,3/6/25,RESTRICTED_GROUP,2.17,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,22,12.5,2,0,,3/6/25,RESTRICTED_GROUP,1.95,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,22.1,13.2,22.52,14.28,51.31,3/7/25,AD_LIB_GROUP,18.8,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N4,370-F,10/4/24,F,LFD,22.1,12.4,13.8,6.42,40.38,3/7/25,AD_LIB_GROUP,18.36,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,22.1,12.4,2.17,0,40.73,3/7/25,RESTRICTED_GROUP,2.3,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,22.1,12.4,1.95,0,42.37,3/7/25,RESTRICTED_GROUP,2.04,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,22.2,12.5,2.3,0,,3/8/25,RESTRICTED_GROUP,2.28,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,22.2,12.5,2.04,0,,3/8/25,RESTRICTED_GROUP,2.08,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,22.3,13,2.28,0,,3/9/25,RESTRICTED_GROUP,2.21,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,22.3,13,2.08,0,,3/9/25,RESTRICTED_GROUP,2.1,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513726,NZO/HlLtJ,3726,3A,M4,370-F,10/4/24,F,LFD,22.4,14,18.78,6.73,51.74,3/10/25,AD_LIB_GROUP,27.79,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513727,NZO/HlLtJ,3727,3A,N4,370-F,10/4/24,F,LFD,22.4,13.1,18.36,4.3,42.14,3/10/25,RESTRICTED_DAY_1,2.06,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513728,NZO/HlLtJ,3728,3A,N5,370-F,10/4/24,F,LFD,22.4,13.1,2.21,0,40.1,3/10/25,RESTRICTED_GROUP,2.18,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
B00002513729,NZO/HlLtJ,3729,6A,I5,370-F,10/4/24,F,LFD,22.4,13.1,2.1,0,41.05,3/10/25,RESTRICTED_GROUP,2.11,NO,D12450Ki,25012308i,JACKSON_LABORATORIES,2105,,,2303-40942A
